2018-12-16 13:13:15.868607=597.4853038787842
2018-12-16 13:13:15.875208=703.6910057067871
2018-12-16 13:13:15.881656=510.21790504455566
2018-12-16 13:13:15.919190=446.9609260559082
2018-12-16 13:13:16.007762=434.98826026916504
2018-12-16 13:13:16.084302=163.24210166931152
2018-12-16 13:13:16.085650=202.5613784790039
2018-12-16 13:13:16.123631=115.36407470703125
2018-12-16 13:13:16.124909=433.20655822753906
2018-12-16 13:13:16.185424=316.12205505371094
2018-12-16 13:13:16.204946=79.58745956420898
2018-12-16 13:13:16.216849=443.39895248413086
2018-12-16 13:13:16.285501=395.95890045166016
2018-12-16 13:13:16.370857=396.1668014526367
2018-12-16 13:13:16.457855=382.4756145477295
2018-12-16 13:13:16.540253=363.7661933898926
2018-12-16 13:13:16.640857=362.7035617828369
2018-12-16 13:13:16.719341=347.93972969055176
2018-12-16 13:13:16.740883=361.8595600128174
2018-12-16 13:13:16.835425=294.630765914917
2018-12-16 13:13:16.836389=550.0941276550293
2018-12-16 13:13:16.844001=363.9378547668457
2018-12-16 13:13:16.951386=493.05200576782227
2018-12-16 13:13:16.952904=371.4032173156738
2018-12-16 13:13:17.069941=388.5948657989502
2018-12-16 13:13:17.153821=309.0023994445801
2018-12-16 13:13:17.190155=407.6218605041504
2018-12-16 13:13:17.275276=392.3490047454834
2018-12-16 13:13:17.374931=390.78783988952637
2018-12-16 13:13:17.416591=462.45813369750977
2018-12-16 13:13:17.419587=1202.1946907043457
2018-12-16 13:13:17.477798=392.96603202819824
2018-12-16 13:13:17.492201=116.4557933807373
2018-12-16 13:13:17.545105=66.33615493774414
2018-12-16 13:13:17.560347=818.859338760376
2018-12-16 13:13:17.597541=411.62943840026855
2018-12-16 13:13:17.667171=476.515531539917
2018-12-16 13:13:17.668826=1027.297019958496
2018-12-16 13:13:17.671451=600.9676456451416
2018-12-16 13:13:17.739140=452.0590305328369
2018-12-16 13:13:17.753515=13.824224472045898
2018-12-16 13:13:17.759268=483.20627212524414
2018-12-16 13:13:17.803516=415.88521003723145
2018-12-16 13:13:17.859780=371.8240261077881
2018-12-16 13:13:17.868330=63.591957092285156
2018-12-16 13:13:17.871118=10.849237442016602
2018-12-16 13:13:17.972292=383.6526870727539
2018-12-16 13:13:17.988973=15.481948852539062
2018-12-16 13:13:18.045580=355.7138442993164
2018-12-16 13:13:18.059023=12.474536895751953
2018-12-16 13:13:18.158719=367.89941787719727
2018-12-16 13:13:18.173894=14.342784881591797
2018-12-16 13:13:18.245756=353.76906394958496
2018-12-16 13:13:18.308594=62.41178512573242
2018-12-16 13:13:18.347654=354.8402786254883
2018-12-16 13:13:18.442275=94.20561790466309
2018-12-16 13:13:18.448349=354.45594787597656
2018-12-16 13:13:18.468866=19.974470138549805
2018-12-16 13:13:18.574530=379.5490264892578
2018-12-16 13:13:18.658375=362.5202178955078
2018-12-16 13:13:18.756785=360.08262634277344
2018-12-16 13:13:18.800785=43.64299774169922
2018-12-16 13:13:18.873724=375.93531608581543
2018-12-16 13:13:18.912024=37.49275207519531
2018-12-16 13:13:18.965319=366.59765243530273
2018-12-16 13:13:18.980727=14.628410339355469
2018-12-16 13:13:19.019561=444.4921016693115
2018-12-16 13:13:19.067116=367.1283721923828
2018-12-16 13:13:19.134144=66.06388092041016
2018-12-16 13:13:19.174555=373.00920486450195
2018-12-16 13:13:19.200020=24.570941925048828
2018-12-16 13:13:19.255714=353.6667823791504
2018-12-16 13:13:19.300436=44.05403137207031
2018-12-16 13:13:19.362578=360.0728511810303
2018-12-16 13:13:19.397594=34.32106971740723
2018-12-16 13:13:19.465747=361.67025566101074
2018-12-16 13:13:19.480316=13.816118240356445
2018-12-16 13:13:19.481970=822.8127956390381
2018-12-16 13:13:19.580650=376.25813484191895
2018-12-16 13:13:19.649662=68.11356544494629
2018-12-16 13:13:19.659182=352.9772758483887
2018-12-16 13:13:19.773551=367.0163154602051
2018-12-16 13:13:19.786672=12.42208480834961
2018-12-16 13:13:19.871917=364.1853332519531
2018-12-16 13:13:20.003213=394.014835357666
2018-12-16 13:13:20.065509=405.3068161010742
2018-12-16 13:13:20.095930=386.6381645202637
2018-12-16 13:13:20.107631=235.2273464202881
2018-12-16 13:13:20.148842=52.47974395751953
2018-12-16 13:13:20.184263=374.80616569519043
2018-12-16 13:13:20.299423=114.67146873474121
2018-12-16 13:13:20.323969=413.1817817687988
2018-12-16 13:13:20.338295=13.760805130004883
2018-12-16 13:13:20.399001=387.62855529785156
2018-12-16 13:13:20.447536=443.7737464904785
2018-12-16 13:13:20.491844=379.3973922729492
2018-12-16 13:13:20.533173=40.8174991607666
2018-12-16 13:13:20.594136=380.6138038635254
2018-12-16 13:13:20.605895=11.37542724609375
2018-12-16 13:13:20.676183=361.4349365234375
2018-12-16 13:13:20.738454=61.81454658508301
2018-12-16 13:13:20.776424=360.8856201171875
2018-12-16 13:13:20.831890=54.9778938293457
2018-12-16 13:13:20.873821=357.7306270599365
2018-12-16 13:13:20.973476=355.77917098999023
2018-12-16 13:13:20.983081=108.7348461151123
2018-12-16 13:13:20.987974=13.936996459960938
2018-12-16 13:13:21.069563=350.08955001831055
2018-12-16 13:13:21.178681=360.14795303344727
2018-12-16 13:13:21.193374=14.01376724243164
2018-12-16 13:13:21.288253=367.8262233734131
2018-12-16 13:13:21.299853=11.114120483398438
2018-12-16 13:13:21.395463=375.4441738128662
2018-12-16 13:13:21.488369=418.29824447631836
2018-12-16 13:13:21.507830=386.54422760009766
2018-12-16 13:13:21.528720=20.36762237548828
2018-12-16 13:13:21.594723=372.84326553344727
2018-12-16 13:13:21.717626=394.686222076416
2018-12-16 13:13:21.733852=15.363216400146484
2018-12-16 13:13:21.746953=151.80492401123047
2018-12-16 13:13:21.801772=378.6141872406006
2018-12-16 13:13:21.829234=433.09926986694336
2018-12-16 13:13:21.838345=36.211490631103516
2018-12-16 13:13:21.898672=374.9959468841553
